,paths
2481,"[('Alta', 'Tromsø', 'Sea', 1), ('Tromsø', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Førde', 'Sea', 1), ('Førde', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Hamburg', 'Road', 1)]"
2482,"[('Bodø', 'Umeå', 'Road', 1), ('Umeå', 'Stockholm', 'Road', 1), ('Stockholm', 'Hamburg', 'Road', 1), ('Hamburg', 'Stockholm', 'Sea', 1)]"
2483,"[('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Stockholm', 'Road', 1)]"
2484,"[('Tromsø', 'Umeå', 'Road', 1), ('Umeå', 'Stockholm', 'Road', 1), ('Stockholm', 'Hamar', 'Road', 1), ('Hamar', 'Stockholm', 'Rail', 1)]"
2485,"[('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Førde', 'Sea', 1), ('Førde', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Sea', 1), ('Bodø', 'Narvik', 'Sea', 1), ('Narvik', 'Umeå', 'Rail', 1), ('Umeå', 'Trondheim', 'Rail', 1)]"
2486,"[('Bergen', 'Stavanger', 'Road', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Hamburg', 'Sea', 1), ('Hamburg', 'Stockholm', 'Sea', 1)]"
2487,"[('Hamar', 'Stockholm', 'Road', 1), ('Stockholm', 'Umeå', 'Rail', 1), ('Umeå', 'Narvik', 'Rail', 1), ('Narvik', 'Bodø', 'Rail', 1)]"
2488,"[('Trondheim', 'Hamar', 'Rail', 2), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Rail', 1)]"
2489,"[('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Bodø', 'Sea', 1), ('Bodø', 'Tromsø', 'Sea', 1)]"
2490,"[('Bodø', 'Narvik', 'Rail', 1), ('Narvik', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Førde', 'Sea', 1), ('Førde', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1)]"
2491,"[('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1)]"
2492,"[('Trondheim', 'Hamar', 'Rail', 2), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Sea', 1)]"
2493,"[('Stockholm', 'Hamburg', 'Sea', 1), ('Hamburg', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'JohanSverdrupPlatform', 'Sea', 1)]"
2494,"[('Kristiansand', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Bodø', 'Rail', 1), ('Bodø', 'Narvik', 'Sea', 1)]"
2495,"[('Bodø', 'Narvik', 'Rail', 1), ('Narvik', 'Umeå', 'Road', 1), ('Umeå', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Road', 1), ('Ålesund', 'Førde', 'Road', 1), ('Førde', 'Bergen', 'Road', 1)]"
2496,"[('Stockholm', 'Hamburg', 'Sea', 1), ('Hamburg', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Førde', 'Sea', 1), ('Førde', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Sea', 1), ('Bodø', 'Narvik', 'Rail', 1)]"
2497,"[('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Stockholm', 'Rail', 1), ('Stockholm', 'Hamburg', 'Rail', 1), ('Hamburg', 'Stockholm', 'Sea', 1)]"
2498,"[('Alta', 'Tromsø', 'Sea', 1), ('Tromsø', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Førde', 'Sea', 1), ('Førde', 'Ålesund', 'Road', 1)]"
2499,"[('Trondheim', 'Hamar', 'Rail', 2), ('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Road', 1)]"
2500,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Stavanger', 'Road', 1)]"
2501,"[('Hamburg', 'Stockholm', 'Rail', 1), ('Stockholm', 'Umeå', 'Rail', 1), ('Umeå', 'Narvik', 'Rail', 1), ('Narvik', 'Tromsø', 'Rail', 1)]"
2502,"[('Stockholm', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Road', 1), ('Ålesund', 'Førde', 'Road', 1), ('Førde', 'Ålesund', 'Sea', 1)]"
2503,"[('Alta', 'Tromsø', 'Road', 1), ('Tromsø', 'Umeå', 'Road', 1), ('Umeå', 'Stockholm', 'Road', 1), ('Stockholm', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Oslo', 'Sea', 1)]"
2504,"[('Oslo', 'Stockholm', 'Road', 1), ('Stockholm', 'Umeå', 'Road', 1), ('Umeå', 'Narvik', 'Road', 1)]"
2505,"[('Bodø', 'Narvik', 'Rail', 1), ('Narvik', 'Tromsø', 'Road', 1)]"
2506,"[('Tromsø', 'Narvik', 'Rail', 1), ('Narvik', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Førde', 'Sea', 1), ('Førde', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1)]"
2507,"[('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Stavanger', 'Road', 1)]"
2508,"[('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Stockholm', 'Rail', 1), ('Stockholm', 'Umeå', 'Rail', 1), ('Umeå', 'Narvik', 'Rail', 1)]"
2509,"[('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Rail', 1)]"
2510,"[('Ålesund', 'Førde', 'Sea', 1), ('Førde', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Hamburg', 'Sea', 1), ('Hamburg', 'World', 'Sea', 1)]"
2511,"[('Hamburg', 'Stockholm', 'Rail', 1), ('Stockholm', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Stavanger', 'Road', 1)]"
2512,"[('Umeå', 'Stockholm', 'Rail', 1), ('Stockholm', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Rail', 1)]"
2513,"[('Tromsø', 'Narvik', 'Rail', 1), ('Narvik', 'Umeå', 'Rail', 1), ('Umeå', 'Trondheim', 'Rail', 1)]"
2514,"[('Tromsø', 'Narvik', 'Road', 1), ('Narvik', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Førde', 'Sea', 1), ('Førde', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1)]"
2515,"[('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Førde', 'Sea', 1), ('Førde', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Skien', 'Rail', 1)]"
2516,"[('Bergen', 'Førde', 'Sea', 1), ('Førde', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Umeå', 'Rail', 1), ('Umeå', 'Narvik', 'Rail', 1)]"
2517,"[('Alta', 'Tromsø', 'Sea', 1), ('Tromsø', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Førde', 'Sea', 1), ('Førde', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Hamburg', 'Sea', 1)]"
2518,"[('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1)]"
2519,"[('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Bodø', 'Rail', 1), ('Bodø', 'Umeå', 'Road', 1)]"
2520,"[('Hamburg', 'Oslo', 'Road', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Umeå', 'Rail', 1)]"
2521,"[('Førde', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Road', 1), ('Trondheim', 'Umeå', 'Road', 1), ('Umeå', 'Tromsø', 'Road', 1), ('Tromsø', 'Alta', 'Road', 1)]"
2522,"[('Hamburg', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Førde', 'Sea', 1), ('Førde', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Sea', 1), ('Bodø', 'Tromsø', 'Sea', 1), ('Tromsø', 'Narvik', 'Road', 1)]"
2523,"[('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Ålesund', 'Rail', 1), ('Ålesund', 'Trondheim', 'Sea', 1)]"
2524,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Bodø', 'Rail', 1), ('Bodø', 'Tromsø', 'Sea', 1)]"
2525,"[('Hamar', 'Stockholm', 'Road', 1), ('Stockholm', 'Umeå', 'Road', 1), ('Umeå', 'Narvik', 'Road', 1)]"
2526,"[('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Road', 1)]"
2527,"[('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1)]"
2528,"[('Trondheim', 'Hamar', 'Rail', 2), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Stavanger', 'Sea', 1)]"
2529,"[('Trondheim', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Bergen', 'Road', 1)]"
2530,"[('Bodø', 'Narvik', 'Rail', 1), ('Narvik', 'Umeå', 'Rail', 1), ('Umeå', 'Stockholm', 'Rail', 1), ('Stockholm', 'Oslo', 'Road', 1)]"
2531,"[('Bodø', 'Narvik', 'Rail', 1), ('Narvik', 'Umeå', 'Road', 1), ('Umeå', 'Stockholm', 'Road', 1), ('Stockholm', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Stavanger', 'Road', 1)]"
2532,"[('Alta', 'Tromsø', 'Sea', 1), ('Tromsø', 'Bodø', 'Sea', 1), ('Bodø', 'Narvik', 'Sea', 1), ('Narvik', 'Bodø', 'Road', 1)]"
2533,"[('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Førde', 'Sea', 1), ('Førde', 'Bergen', 'Road', 1)]"
2534,"[('Stavanger', 'Bergen', 'Road', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1)]"
2535,"[('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1)]"
2536,"[('Tromsø', 'Umeå', 'Road', 1), ('Umeå', 'Stockholm', 'Road', 1), ('Stockholm', 'Hamburg', 'Sea', 1)]"
2537,"[('Umeå', 'Stockholm', 'Road', 1), ('Stockholm', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Rail', 1)]"
2538,"[('Narvik', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Road', 1), ('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Hamburg', 'Road', 1)]"
2539,"[('Kristiansand', 'Skien', 'Road', 1)]"
2540,"[('Umeå', 'Stockholm', 'Road', 1), ('Stockholm', 'Oslo', 'Road', 1), ('Oslo', 'Hamar', 'Rail', 1)]"
2541,"[('Tromsø', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Rail', 1), ('Trondheim', 'Hamar', 'Rail', 2), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1)]"
2542,"[('Kristiansand', 'Skien', 'Sea', 1)]"
2543,"[('Narvik', 'Umeå', 'Road', 1), ('Umeå', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Road', 1), ('Ålesund', 'Førde', 'Sea', 1)]"
2544,"[('Hamburg', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Førde', 'Sea', 1), ('Førde', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Sea', 1), ('Bodø', 'Tromsø', 'Sea', 1), ('Tromsø', 'Alta', 'Road', 1)]"
2545,"[('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Stockholm', 'Road', 1)]"
2546,"[('Hamburg', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Førde', 'Sea', 1), ('Førde', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1)]"
2547,"[('Ålesund', 'Førde', 'Sea', 1), ('Førde', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Kristiansand', 'Road', 1)]"
2548,"[('Stavanger', 'Bergen', 'Road', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Stockholm', 'Rail', 1), ('Stockholm', 'Umeå', 'Rail', 1)]"
2549,"[('Bergen', 'Førde', 'Road', 1), ('Førde', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Road', 1), ('Trondheim', 'Umeå', 'Road', 1)]"
2550,"[('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Bergen', 'Rail', 1)]"
2551,"[('Kristiansand', 'Skien', 'Road', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Stockholm', 'Rail', 1), ('Stockholm', 'Hamburg', 'Rail', 1)]"
2552,"[('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Bodø', 'Rail', 1), ('Bodø', 'Umeå', 'Road', 1)]"
2553,"[('Hamburg', 'Oslo', 'Road', 1), ('Oslo', 'Bergen', 'Road', 1), ('Bergen', 'Førde', 'Road', 1)]"
2554,"[('Narvik', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Rail', 1), ('Trondheim', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1)]"
2555,"[('Trondheim', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Førde', 'Sea', 1), ('Førde', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Sea', 1), ('Bodø', 'Narvik', 'Sea', 1)]"
2556,"[('Tromsø', 'Narvik', 'Rail', 1), ('Narvik', 'Umeå', 'Rail', 1), ('Umeå', 'Stockholm', 'Rail', 1), ('Stockholm', 'Hamar', 'Rail', 1), ('Hamar', 'Ålesund', 'Rail', 1)]"
2557,"[('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Stockholm', 'Rail', 1), ('Stockholm', 'Hamburg', 'Rail', 1)]"
2558,"[('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Stockholm', 'Rail', 1), ('Stockholm', 'Hamburg', 'Rail', 1)]"
2559,"[('Stockholm', 'Hamburg', 'Sea', 1), ('Hamburg', 'Stockholm', 'Rail', 1), ('Stockholm', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1)]"
2560,"[('Førde', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Sea', 1)]"
2561,"[('Stockholm', 'Umeå', 'Rail', 1), ('Umeå', 'Narvik', 'Rail', 1), ('Narvik', 'Tromsø', 'Road', 1)]"
2562,"[('Bodø', 'Narvik', 'Rail', 1), ('Narvik', 'Umeå', 'Rail', 1), ('Umeå', 'Stockholm', 'Rail', 1), ('Stockholm', 'Hamburg', 'Sea', 1)]"
2563,"[('Narvik', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1)]"
2564,"[('Narvik', 'Bodø', 'Sea', 1), ('Bodø', 'Umeå', 'Road', 1), ('Umeå', 'Stockholm', 'Road', 1), ('Stockholm', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Road', 1)]"
2565,"[('Trondheim', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Road', 1)]"
2566,"[('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Kristiansand', 'Rail', 1)]"
2567,"[('Bodø', 'Umeå', 'Road', 1), ('Umeå', 'Stockholm', 'Road', 1), ('Stockholm', 'Hamar', 'Road', 1), ('Hamar', 'Stockholm', 'Rail', 1)]"
2568,"[('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1)]"
2569,"[('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Sea', 1)]"
2570,"[('Ålesund', 'Trondheim', 'Road', 1), ('Trondheim', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Rail', 1)]"
2571,"[('Stockholm', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1)]"
2572,"[('Trondheim', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Road', 1)]"
2573,"[('Stavanger', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Skien', 'Road', 1), ('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Hamar', 'Road', 1)]"
2574,"[('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Hamar', 'Road', 1), ('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Road', 1)]"
2575,"[('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Førde', 'Road', 1), ('Førde', 'Bergen', 'Road', 1)]"
2576,"[('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Road', 1)]"
2577,"[('Stavanger', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Skien', 'Road', 1), ('Skien', 'Oslo', 'Road', 1)]"
2578,"[('Stockholm', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1)]"
2579,"[('Hamar', 'Stockholm', 'Road', 1), ('Stockholm', 'Umeå', 'Road', 1), ('Umeå', 'Narvik', 'Road', 1), ('Narvik', 'Tromsø', 'Rail', 1)]"
2580,"[('Hamburg', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Road', 1)]"
2581,"[('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Sea', 1)]"
2582,"[('Stockholm', 'Hamburg', 'Sea', 1), ('Hamburg', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Road', 1)]"
2583,"[('Kristiansand', 'Skien', 'Road', 1), ('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Stockholm', 'Road', 1), ('Stockholm', 'Umeå', 'Road', 1), ('Umeå', 'Tromsø', 'Road', 1)]"
2584,"[('Bergen', 'Førde', 'Sea', 1), ('Førde', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1)]"
2585,"[('Alta', 'Tromsø', 'Road', 1), ('Tromsø', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Ålesund', 'Sea', 1)]"
2586,"[('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Bergen', 'Road', 1), ('Bergen', 'Førde', 'Road', 1)]"
2587,"[('Stockholm', 'Hamburg', 'Sea', 1), ('Hamburg', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Road', 1)]"
2588,"[('Kristiansand', 'Skien', 'Road', 1), ('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Stockholm', 'Road', 1), ('Stockholm', 'Umeå', 'Road', 1), ('Umeå', 'Narvik', 'Road', 1), ('Narvik', 'Umeå', 'Rail', 1)]"
2589,"[('Hamburg', 'Stockholm', 'Rail', 1), ('Stockholm', 'Hamburg', 'Sea', 1), ('Hamburg', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Sea', 1)]"
2590,"[('Trondheim', 'Hamar', 'Rail', 2), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Road', 1)]"
2591,"[('Ålesund', 'Førde', 'Sea', 1), ('Førde', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Road', 1), ('Trondheim', 'Umeå', 'Road', 1), ('Umeå', 'Tromsø', 'Road', 1), ('Tromsø', 'Alta', 'Road', 1)]"
2592,"[('Førde', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Road', 1)]"
2593,"[('Trondheim', 'Umeå', 'Road', 1), ('Umeå', 'Bodø', 'Road', 1), ('Bodø', 'Tromsø', 'Sea', 1)]"
2594,"[('Stavanger', 'Bergen', 'Sea', 1)]"
2595,"[('Trondheim', 'Ålesund', 'Road', 1), ('Ålesund', 'Førde', 'Sea', 1), ('Førde', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1)]"
2596,"[('Stockholm', 'Umeå', 'Road', 1), ('Umeå', 'Narvik', 'Road', 1), ('Narvik', 'Bodø', 'Sea', 1)]"
2597,"[('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Rail', 1)]"
2598,"[('Stockholm', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Førde', 'Sea', 1), ('Førde', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Sea', 1), ('Bodø', 'Tromsø', 'Sea', 1)]"
2599,"[('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Førde', 'Sea', 1), ('Førde', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Umeå', 'Rail', 1), ('Umeå', 'Narvik', 'Rail', 1)]"
2600,"[('Stavanger', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1)]"
2601,"[('Ålesund', 'Førde', 'Sea', 1), ('Førde', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Skien', 'Road', 1)]"
