,from_aggr_zone,to_aggr_zone,product_group,year,amount_tons
1866,Europe,Sogn og Fjordane,Liquid bulk,2018,26983.800079452205
1867,Europe,Sogn og Fjordane,Liquid bulk,2020,27372.96549231524
1868,Europe,Sogn og Fjordane,Liquid bulk,2025,25025.091510333772
1869,Europe,Sogn og Fjordane,Liquid bulk,2030,22968.37671893183
1870,Europe,Sogn og Fjordane,Liquid bulk,2040,17749.88347260189
1871,Europe,Sogn og Fjordane,Liquid bulk,2050,14399.122081114485
1872,Europe,Sogn og Fjordane,Neo bulk,2018,3351.412875846127
1873,Europe,Sogn og Fjordane,Neo bulk,2020,3325.934212200139
1874,Europe,Sogn og Fjordane,Neo bulk,2025,3717.7048528487758
1875,Europe,Sogn og Fjordane,Neo bulk,2030,4161.084732904119
1876,Europe,Sogn og Fjordane,Neo bulk,2040,4652.6969597391435
1877,Europe,Sogn og Fjordane,Neo bulk,2050,4988.422790496245
1878,Europe,Troms,Break bulk (fast),2018,8381.724565914701
1879,Europe,Troms,Break bulk (fast),2020,8361.921892629533
1880,Europe,Troms,Break bulk (fast),2025,9073.027616735859
1881,Europe,Troms,Break bulk (fast),2030,9931.787959942405
1882,Europe,Troms,Break bulk (fast),2040,10872.15322422279
1883,Europe,Troms,Break bulk (fast),2050,11511.096112783496
1884,Europe,Troms,Break bulk (slow),2018,14360.746044309382
1885,Europe,Troms,Break bulk (slow),2020,14416.554926092638
1886,Europe,Troms,Break bulk (slow),2025,16489.71464621298
1887,Europe,Troms,Break bulk (slow),2030,18873.197476790843
1888,Europe,Troms,Break bulk (slow),2040,21885.29599949932
1889,Europe,Troms,Break bulk (slow),2050,23829.63921023725
1890,Europe,Troms,Container (fast),2018,670.2532215081806
1891,Europe,Troms,Container (fast),2020,657.5049481176679
1892,Europe,Troms,Container (fast),2025,710.9788487186996
1893,Europe,Troms,Container (fast),2030,769.2739146654077
1894,Europe,Troms,Container (fast),2040,781.5667479253835
1895,Europe,Troms,Container (fast),2050,834.4060494102204
1896,Europe,Troms,Container (slow),2018,4906.739265317685
1897,Europe,Troms,Container (slow),2020,4941.5475283211845
1898,Europe,Troms,Container (slow),2025,5663.319620346158
1899,Europe,Troms,Container (slow),2030,6493.042814123917
1900,Europe,Troms,Container (slow),2040,7628.809543595053
1901,Europe,Troms,Container (slow),2050,8339.15318758744
1902,Europe,Troms,Dry bulk,2018,81092.54095708043
1903,Europe,Troms,Dry bulk,2020,78631.7394218266
1904,Europe,Troms,Dry bulk,2025,82407.62897418455
1905,Europe,Troms,Dry bulk,2030,86405.75070327787
1906,Europe,Troms,Dry bulk,2040,80323.28274492933
1907,Europe,Troms,Dry bulk,2050,77492.54447242334
1908,Europe,Troms,Liquid bulk,2018,2390.3886982275603
1909,Europe,Troms,Liquid bulk,2020,2421.486840248706
1910,Europe,Troms,Liquid bulk,2025,2508.8709729020325
1911,Europe,Troms,Liquid bulk,2030,2612.670115585383
1912,Europe,Troms,Liquid bulk,2040,2557.09785446841
1913,Europe,Troms,Liquid bulk,2050,2480.272436207881
1914,Europe,Troms,Neo bulk,2018,2452.13852212404
1915,Europe,Troms,Neo bulk,2020,2470.2240524744216
1916,Europe,Troms,Neo bulk,2025,2839.836242060737
1917,Europe,Troms,Neo bulk,2030,3273.9962515818293
1918,Europe,Troms,Neo bulk,2040,3888.3974681823606
1919,Europe,Troms,Neo bulk,2050,4307.88252909947
1920,Europe,Trøndelag,Break bulk (fast),2018,24627.539428901327
1921,Europe,Trøndelag,Break bulk (fast),2020,24703.13023731858
1922,Europe,Trøndelag,Break bulk (fast),2025,28514.74001154935
1923,Europe,Trøndelag,Break bulk (fast),2030,32972.222943163746
1924,Europe,Trøndelag,Break bulk (fast),2040,38971.835838153536
1925,Europe,Trøndelag,Break bulk (fast),2050,43188.806794453405
1926,Europe,Trøndelag,Break bulk (slow),2018,61221.10724174124
1927,Europe,Trøndelag,Break bulk (slow),2020,62063.207854690976
1928,Europe,Trøndelag,Break bulk (slow),2025,71985.41751575224
1929,Europe,Trøndelag,Break bulk (slow),2030,83671.17914015391
1930,Europe,Trøndelag,Break bulk (slow),2040,98664.89799638688
1931,Europe,Trøndelag,Break bulk (slow),2050,109958.81432372425
1932,Europe,Trøndelag,Container (fast),2018,11027.625027044845
1933,Europe,Trøndelag,Container (fast),2020,11049.99093356741
1934,Europe,Trøndelag,Container (fast),2025,12553.897675156286
1935,Europe,Trøndelag,Container (fast),2030,14281.33087588439
1936,Europe,Trøndelag,Container (fast),2040,16960.570994780195
1937,Europe,Trøndelag,Container (fast),2050,18245.15823506464
1938,Europe,Trøndelag,Container (slow),2018,9394.073454300553
1939,Europe,Trøndelag,Container (slow),2020,9611.0980466782
1940,Europe,Trøndelag,Container (slow),2025,11199.138662526488
1941,Europe,Trøndelag,Container (slow),2030,13072.6347009617
1942,Europe,Trøndelag,Container (slow),2040,15628.80666920963
1943,Europe,Trøndelag,Container (slow),2050,17551.73925874155
1944,Europe,Trøndelag,Dry bulk,2018,292339.43266320234
1945,Europe,Trøndelag,Dry bulk,2020,276349.18341685727
1946,Europe,Trøndelag,Dry bulk,2025,299808.34652263066
1947,Europe,Trøndelag,Dry bulk,2030,328605.6054891927
1948,Europe,Trøndelag,Dry bulk,2040,354399.7338927029
1949,Europe,Trøndelag,Dry bulk,2050,386576.72860854765
1950,Europe,Trøndelag,Liquid bulk,2018,15093.31860568916
1951,Europe,Trøndelag,Liquid bulk,2020,15296.956489720958
1952,Europe,Trøndelag,Liquid bulk,2025,15635.493969077905
1953,Europe,Trøndelag,Liquid bulk,2030,16180.726399060399
1954,Europe,Trøndelag,Liquid bulk,2040,15655.397792963255
1955,Europe,Trøndelag,Liquid bulk,2050,15675.849646118324
1956,Europe,Trøndelag,Neo bulk,2018,246846.66354878992
1957,Europe,Trøndelag,Neo bulk,2020,257433.02373932942
1958,Europe,Trøndelag,Neo bulk,2025,294767.84647123766
1959,Europe,Trøndelag,Neo bulk,2030,338307.83058323147
1960,Europe,Trøndelag,Neo bulk,2040,398665.462879528
1961,Europe,Trøndelag,Neo bulk,2050,427271.4640285341
1962,Europe,Vestfold og Telemark,Break bulk (fast),2018,32853.46686729265
1963,Europe,Vestfold og Telemark,Break bulk (fast),2020,32929.03127993964
1964,Europe,Vestfold og Telemark,Break bulk (fast),2025,37379.96741182993
1965,Europe,Vestfold og Telemark,Break bulk (fast),2030,42455.61410531588
1966,Europe,Vestfold og Telemark,Break bulk (fast),2040,47831.15183764561
1967,Europe,Vestfold og Telemark,Break bulk (fast),2050,53063.420834050274
1968,Europe,Vestfold og Telemark,Break bulk (slow),2018,204929.77729444878
1969,Europe,Vestfold og Telemark,Break bulk (slow),2020,206840.23614674254
1970,Europe,Vestfold og Telemark,Break bulk (slow),2025,237880.12409179963
1971,Europe,Vestfold og Telemark,Break bulk (slow),2030,273676.7038372905
1972,Europe,Vestfold og Telemark,Break bulk (slow),2040,313835.99896355247
1973,Europe,Vestfold og Telemark,Break bulk (slow),2050,353394.940362945
1974,Europe,Vestfold og Telemark,Container (fast),2018,11720.551737952568
1975,Europe,Vestfold og Telemark,Container (fast),2020,11734.166715011874
1976,Europe,Vestfold og Telemark,Container (fast),2025,13238.083107925475
1977,Europe,Vestfold og Telemark,Container (fast),2030,14940.215603524071
1978,Europe,Vestfold og Telemark,Container (fast),2040,16887.722281239214
1979,Europe,Vestfold og Telemark,Container (fast),2050,18790.234674517764
1980,Europe,Vestfold og Telemark,Container (slow),2018,17881.963603444026
1981,Europe,Vestfold og Telemark,Container (slow),2020,18000.494907129585
1982,Europe,Vestfold og Telemark,Container (slow),2025,20495.33165909758
1983,Europe,Vestfold og Telemark,Container (slow),2030,23343.710841141758
1984,Europe,Vestfold og Telemark,Container (slow),2040,26489.55444175606
1985,Europe,Vestfold og Telemark,Container (slow),2050,29575.366001020786
1986,Europe,Vestfold og Telemark,Dry bulk,2018,1941833.3255495247
1987,Europe,Vestfold og Telemark,Dry bulk,2020,1954101.5228151353
1988,Europe,Vestfold og Telemark,Dry bulk,2025,2158341.2676299145
1989,Europe,Vestfold og Telemark,Dry bulk,2030,2387435.4505884517
1990,Europe,Vestfold og Telemark,Dry bulk,2040,2707320.7350787963
1991,Europe,Vestfold og Telemark,Dry bulk,2050,2962294.4866119265
1992,Europe,Vestfold og Telemark,Liquid bulk,2018,1337018.3765131948
1993,Europe,Vestfold og Telemark,Liquid bulk,2020,1346126.861314166
1994,Europe,Vestfold og Telemark,Liquid bulk,2025,1397110.7789499706
1995,Europe,Vestfold og Telemark,Liquid bulk,2030,1459419.9371649509
1996,Europe,Vestfold og Telemark,Liquid bulk,2040,1456807.896997809
1997,Europe,Vestfold og Telemark,Liquid bulk,2050,1456138.7591512494
1998,Europe,Vestfold og Telemark,Neo bulk,2018,126715.91122916421
1999,Europe,Vestfold og Telemark,Neo bulk,2020,128299.03573333984
2000,Europe,Vestfold og Telemark,Neo bulk,2025,147760.79136825734
2001,Europe,Vestfold og Telemark,Neo bulk,2030,170226.86467445933
2002,Europe,Vestfold og Telemark,Neo bulk,2040,196810.86994036456
2003,Europe,Vestfold og Telemark,Neo bulk,2050,225635.47298271852
2004,Europe,Viken,Break bulk (fast),2018,636485.141657725
2005,Europe,Viken,Break bulk (fast),2020,649452.7391587072
2006,Europe,Viken,Break bulk (fast),2025,754114.0639650866
2007,Europe,Viken,Break bulk (fast),2030,876360.4587292349
2008,Europe,Viken,Break bulk (fast),2040,1016944.4686801612
2009,Europe,Viken,Break bulk (fast),2050,1175007.3562130588
2010,Europe,Viken,Break bulk (slow),2018,873636.3015768782
2011,Europe,Viken,Break bulk (slow),2020,887878.4550576096
2012,Europe,Viken,Break bulk (slow),2025,1029901.2018817316
2013,Europe,Viken,Break bulk (slow),2030,1195110.734359673
2014,Europe,Viken,Break bulk (slow),2040,1379578.6710990919
2015,Europe,Viken,Break bulk (slow),2050,1594584.3609708024
2016,Europe,Viken,Container (fast),2018,509836.68041068525
2017,Europe,Viken,Container (fast),2020,517809.600347234
2018,Europe,Viken,Container (fast),2025,596235.8788527128
2019,Europe,Viken,Container (fast),2030,686582.5487393019
2020,Europe,Viken,Container (fast),2040,777404.9726025023
2021,Europe,Viken,Container (fast),2050,891381.3684786808
2022,Europe,Viken,Container (slow),2018,241131.05907754766
2023,Europe,Viken,Container (slow),2020,245784.39898848566
2024,Europe,Viken,Container (slow),2025,287106.8726971584
2025,Europe,Viken,Container (slow),2030,335557.7935102253
2026,Europe,Viken,Container (slow),2040,392947.1266200864
2027,Europe,Viken,Container (slow),2050,458324.2911627636
2028,Europe,Viken,Dry bulk,2018,1861024.7156231704
2029,Europe,Viken,Dry bulk,2020,1877230.6558989557
2030,Europe,Viken,Dry bulk,2025,2128055.870028593
2031,Europe,Viken,Dry bulk,2030,2416435.3130207215
2032,Europe,Viken,Dry bulk,2040,2704317.739551357
2033,Europe,Viken,Dry bulk,2050,3052398.6630395986
2034,Europe,Viken,Liquid bulk,2018,1197098.304802896
2035,Europe,Viken,Liquid bulk,2020,1238462.7557704914
2036,Europe,Viken,Liquid bulk,2025,1342256.4043788582
2037,Europe,Viken,Liquid bulk,2030,1467491.6949962208
2038,Europe,Viken,Liquid bulk,2040,1548602.8598390815
2039,Europe,Viken,Liquid bulk,2050,1673658.0991009083
2040,Europe,Viken,Neo bulk,2018,772273.288327178
2041,Europe,Viken,Neo bulk,2020,782071.4534957514
2042,Europe,Viken,Neo bulk,2025,899365.1130521767
2043,Europe,Viken,Neo bulk,2030,1035405.2504643083
2044,Europe,Viken,Neo bulk,2040,1168049.3383299105
2045,Europe,Viken,Neo bulk,2050,1345466.0431709639
2046,Europe,World,Liquid bulk,2018,542839.6533968608
2047,Europe,World,Liquid bulk,2020,587795.9851302898
2048,Europe,World,Liquid bulk,2025,526007.9034193831
2049,Europe,World,Liquid bulk,2030,470714.8763500413
2050,Europe,World,Liquid bulk,2040,264122.5722246638
2051,Europe,World,Liquid bulk,2050,201781.9724875267
2052,Finnmark,(L)Ofoten og Vesterålen,Break bulk (fast),2018,2160.8742049855346
2053,Finnmark,(L)Ofoten og Vesterålen,Break bulk (fast),2020,2008.3901483156778
2054,Finnmark,(L)Ofoten og Vesterålen,Break bulk (fast),2025,2272.4246506199565
2055,Finnmark,(L)Ofoten og Vesterålen,Break bulk (fast),2030,2575.865452382132
2056,Finnmark,(L)Ofoten og Vesterålen,Break bulk (fast),2040,3078.1248472625775
2057,Finnmark,(L)Ofoten og Vesterålen,Break bulk (fast),2050,3481.5587783845012
2058,Finnmark,(L)Ofoten og Vesterålen,Break bulk (slow),2018,294.0928290795625
2059,Finnmark,(L)Ofoten og Vesterålen,Break bulk (slow),2020,281.3408586914558
2060,Finnmark,(L)Ofoten og Vesterålen,Break bulk (slow),2025,341.73634149082056
2061,Finnmark,(L)Ofoten og Vesterålen,Break bulk (slow),2030,415.4360853014121
2062,Finnmark,(L)Ofoten og Vesterålen,Break bulk (slow),2040,426.8267872238274
2063,Finnmark,(L)Ofoten og Vesterålen,Break bulk (slow),2050,473.34302077843404
2064,Finnmark,(L)Ofoten og Vesterålen,Container (fast),2018,376.65415862033956
2065,Finnmark,(L)Ofoten og Vesterålen,Container (fast),2020,345.26699363709076
2066,Finnmark,(L)Ofoten og Vesterålen,Container (fast),2025,375.469548949049
2067,Finnmark,(L)Ofoten og Vesterålen,Container (fast),2030,409.2528955820706
2068,Finnmark,(L)Ofoten og Vesterålen,Container (fast),2040,476.29670313957075
2069,Finnmark,(L)Ofoten og Vesterålen,Container (fast),2050,509.501080960618
2070,Finnmark,(L)Ofoten og Vesterålen,Container (slow),2018,1607.9399742538235
2071,Finnmark,(L)Ofoten og Vesterålen,Container (slow),2020,1486.2932499667193
2072,Finnmark,(L)Ofoten og Vesterålen,Container (slow),2025,1626.3947309222608
2073,Finnmark,(L)Ofoten og Vesterålen,Container (slow),2030,1782.786044248452
2074,Finnmark,(L)Ofoten og Vesterålen,Container (slow),2040,1996.2508087216952
2075,Finnmark,(L)Ofoten og Vesterålen,Container (slow),2050,2167.6530832725084
2076,Finnmark,(L)Ofoten og Vesterålen,Dry bulk,2018,33881.521001140216
2077,Finnmark,(L)Ofoten og Vesterålen,Dry bulk,2020,31482.745541930748
2078,Finnmark,(L)Ofoten og Vesterålen,Dry bulk,2025,34360.74722986009
2079,Finnmark,(L)Ofoten og Vesterålen,Dry bulk,2030,37533.93319451835
2080,Finnmark,(L)Ofoten og Vesterålen,Dry bulk,2040,32096.43784102724
2081,Finnmark,(L)Ofoten og Vesterålen,Dry bulk,2050,30277.33543641505
2082,Finnmark,(L)Ofoten og Vesterålen,Liquid bulk,2018,1.37312684164372
2083,Finnmark,(L)Ofoten og Vesterålen,Liquid bulk,2020,1.41979543518804
2084,Finnmark,(L)Ofoten og Vesterålen,Liquid bulk,2025,1.34307788860911
2085,Finnmark,(L)Ofoten og Vesterålen,Liquid bulk,2030,1.27050571523481
2086,Finnmark,(L)Ofoten og Vesterålen,Liquid bulk,2040,1.03915741611275
2087,Finnmark,(L)Ofoten og Vesterålen,Liquid bulk,2050,0.830713930093643
2088,Finnmark,(L)Ofoten og Vesterålen,Neo bulk,2018,750.7261265337729
2089,Finnmark,(L)Ofoten og Vesterålen,Neo bulk,2020,698.759463054019
2090,Finnmark,(L)Ofoten og Vesterålen,Neo bulk,2025,824.7039005939532
2091,Finnmark,(L)Ofoten og Vesterålen,Neo bulk,2030,974.333427453229
2092,Finnmark,(L)Ofoten og Vesterålen,Neo bulk,2040,1346.395774387476
2093,Finnmark,(L)Ofoten og Vesterålen,Neo bulk,2050,1530.0043591780243
2094,Finnmark,Agder,Break bulk (fast),2018,9.806089988439929
2095,Finnmark,Agder,Break bulk (fast),2020,8.986447033734162
2096,Finnmark,Agder,Break bulk (fast),2025,9.421500073517674
2097,Finnmark,Agder,Break bulk (fast),2030,9.898775449836382
2098,Finnmark,Agder,Break bulk (fast),2040,9.97947576620291
2099,Finnmark,Agder,Break bulk (fast),2050,10.142996161418097
2100,Finnmark,Agder,Break bulk (slow),2018,4872.996973203588
2101,Finnmark,Agder,Break bulk (slow),2020,4666.648007599163
2102,Finnmark,Agder,Break bulk (slow),2025,5654.664633056206
2103,Finnmark,Agder,Break bulk (slow),2030,6855.709415599206
2104,Finnmark,Agder,Break bulk (slow),2040,6962.292591731328
2105,Finnmark,Agder,Break bulk (slow),2050,8072.028094606168
2106,Finnmark,Agder,Container (fast),2018,47.7294738259593
2107,Finnmark,Agder,Container (fast),2020,44.8582672702276
2108,Finnmark,Agder,Container (fast),2025,50.6376817047865
2109,Finnmark,Agder,Container (fast),2030,57.16585482549689
2110,Finnmark,Agder,Container (fast),2040,66.4073733820305
2111,Finnmark,Agder,Container (fast),2050,77.84416059638241
2112,Finnmark,Agder,Container (slow),2018,4959.352346648359
2113,Finnmark,Agder,Container (slow),2020,4567.964623409152
2114,Finnmark,Agder,Container (slow),2025,4980.337006717218
2115,Finnmark,Agder,Container (slow),2030,5431.386289644959
2116,Finnmark,Agder,Container (slow),2040,5714.135568000511
2117,Finnmark,Agder,Container (slow),2050,6772.141936549992
2118,Finnmark,Agder,Dry bulk,2018,293.6776484898415
2119,Finnmark,Agder,Dry bulk,2020,280.21692468253326
2120,Finnmark,Agder,Dry bulk,2025,315.23764708895146
2121,Finnmark,Agder,Dry bulk,2030,355.02947614809676
2122,Finnmark,Agder,Dry bulk,2040,340.64542459426906
2123,Finnmark,Agder,Dry bulk,2050,369.24082800423423
2124,Finnmark,Agder,Neo bulk,2018,19.365034265107937
2125,Finnmark,Agder,Neo bulk,2020,19.231265996411103
2126,Finnmark,Agder,Neo bulk,2025,21.528469861397816
2127,Finnmark,Agder,Neo bulk,2030,24.13622021952464
2128,Finnmark,Agder,Neo bulk,2040,25.574458168622634
2129,Finnmark,Agder,Neo bulk,2050,29.232033684320633
2130,Finnmark,Continental shelf,Container (slow),2018,37754.59217583169
2131,Finnmark,Continental shelf,Container (slow),2020,33279.47856222393
2132,Finnmark,Continental shelf,Container (slow),2025,30665.35851206336
2133,Finnmark,Continental shelf,Container (slow),2030,28260.224540518382
2134,Finnmark,Continental shelf,Container (slow),2040,18972.351397697126
2135,Finnmark,Continental shelf,Container (slow),2050,13281.937676067973
2136,Finnmark,Continental shelf,Dry bulk,2018,2839.886956055274
2137,Finnmark,Continental shelf,Dry bulk,2020,2649.3389797729847
2138,Finnmark,Continental shelf,Dry bulk,2025,2452.242352406284
2139,Finnmark,Continental shelf,Dry bulk,2030,2269.959325832169
2140,Finnmark,Continental shelf,Dry bulk,2040,1357.2395691328927
2141,Finnmark,Continental shelf,Dry bulk,2050,918.8969759010449
2142,Finnmark,Continental shelf,Liquid bulk,2018,22832.97870034611
2143,Finnmark,Continental shelf,Liquid bulk,2020,22152.05548029166
2144,Finnmark,Continental shelf,Liquid bulk,2025,16805.698633014483
2145,Finnmark,Continental shelf,Liquid bulk,2030,12784.99324294695
2146,Finnmark,Continental shelf,Liquid bulk,2040,5813.861769385348
2147,Finnmark,Continental shelf,Liquid bulk,2050,2930.543007470046
2148,Finnmark,Continental shelf,Neo bulk,2018,513.4584846905432
2149,Finnmark,Continental shelf,Neo bulk,2020,452.8294961931358
2150,Finnmark,Continental shelf,Neo bulk,2025,417.0368882132709
2151,Finnmark,Continental shelf,Neo bulk,2030,384.07346929129164
2152,Finnmark,Continental shelf,Neo bulk,2040,256.76758810338606
2153,Finnmark,Continental shelf,Neo bulk,2050,178.9067137809232
2154,Finnmark,Europe,Break bulk (fast),2018,4809.718634028709
2155,Finnmark,Europe,Break bulk (fast),2020,4402.1161579923
2156,Finnmark,Europe,Break bulk (fast),2025,5141.125605433829
2157,Finnmark,Europe,Break bulk (fast),2030,6005.340703149496
2158,Finnmark,Europe,Break bulk (fast),2040,7189.749064251809
2159,Finnmark,Europe,Break bulk (fast),2050,8867.809694910819
2160,Finnmark,Europe,Break bulk (slow),2018,10977.358356174886
