,from,to,Mode,fuel,route,product,weight,time_period,scenario
4810,Ålesund,Bodø,Sea,Ammonia,1,Other thermo,71.7000836594846,2050,AVG2
4811,Bodø,Ålesund,Sea,Biogas,1,Fish,7235.64919777475,2040,AVG2
4812,Bodø,Ålesund,Sea,Biogas,1,General cargo,7214.917546594532,2040,AVG2
4813,Bodø,Ålesund,Sea,Biogas,1,Other thermo,4.479595408473724,2040,AVG2
4814,Bodø,Ålesund,Sea,Biogas,1,Dry bulk,159043.90567143666,2050,AVG2
4815,Bodø,Ålesund,Sea,Biogas,1,Wet bulk,57.088326551478495,2050,AVG2
4816,Ålesund,Bodø,Sea,Biogas,1,Fish,5112.480554684953,2040,AVG2
4817,Ålesund,Bodø,Sea,Biogas,1,General cargo,3469.1673797641984,2040,AVG2
4818,Ålesund,Bodø,Sea,Biogas,1,Other thermo,67.18747303840833,2040,AVG2
4819,Ålesund,Bodø,Sea,Biogas,1,Dry bulk,26267.75749509506,2050,AVG2
4820,Ålesund,Bodø,Sea,Biogas,1,Wet bulk,1014.9313649656076,2050,AVG2
4821,Bergen,Skien,Sea,LNG,1,Dry bulk,27529.349865463366,2020,AVG2
4822,Bergen,Skien,Sea,LNG,1,Fish,66.4158947018609,2020,AVG2
4823,Bergen,Skien,Sea,LNG,1,General cargo,3349.598192019937,2020,AVG2
4824,Bergen,Skien,Sea,LNG,1,Industrial goods,2877.5644725881125,2020,AVG2
4825,Bergen,Skien,Sea,LNG,1,Other thermo,163.7904064739852,2020,AVG2
4826,Bergen,Skien,Sea,LNG,1,Wet bulk,24522.821326707497,2020,AVG2
4827,Bergen,Skien,Sea,LNG,1,Dry bulk,33893.687429271195,2025,AVG2
4828,Bergen,Skien,Sea,LNG,1,Fish,77.84586495707678,2025,AVG2
4829,Bergen,Skien,Sea,LNG,1,General cargo,3833.639312882303,2025,AVG2
4830,Bergen,Skien,Sea,LNG,1,Industrial goods,3389.159609530931,2025,AVG2
4831,Bergen,Skien,Sea,LNG,1,Other thermo,189.58152702777454,2025,AVG2
4832,Bergen,Skien,Sea,LNG,1,Wet bulk,23731.14147473573,2025,AVG2
4833,Bergen,Skien,Sea,LNG,1,Dry bulk,41758.12391487508,2030,AVG2
4834,Bergen,Skien,Sea,LNG,1,Fish,91.26946272824713,2030,AVG2
4835,Bergen,Skien,Sea,LNG,1,General cargo,4391.367731730254,2030,AVG2
4836,Bergen,Skien,Sea,LNG,1,Industrial goods,3995.2252552500545,2030,AVG2
4837,Bergen,Skien,Sea,LNG,1,Other thermo,219.4560064857194,2030,AVG2
4838,Bergen,Skien,Sea,LNG,1,Wet bulk,22994.804788326495,2030,AVG2
4839,Bergen,Skien,Sea,LNG,1,Dry bulk,45107.95232204697,2040,AVG2
4840,Bergen,Skien,Sea,LNG,1,Industrial goods,4357.608863085369,2040,AVG2
4841,Bergen,Skien,Sea,LNG,1,Wet bulk,19249.18539288028,2040,AVG2
4842,Bergen,Skien,Sea,LNG,1,Dry bulk,53228.61496842882,2050,AVG2
4843,Bergen,Skien,Sea,LNG,1,Wet bulk,16689.082500351193,2050,AVG2
4844,Skien,Bergen,Sea,LNG,1,Dry bulk,6947.0402984630955,2020,AVG2
4845,Skien,Bergen,Sea,LNG,1,Fish,316.1883503464531,2020,AVG2
4846,Skien,Bergen,Sea,LNG,1,General cargo,6961.1436385236175,2020,AVG2
4847,Skien,Bergen,Sea,LNG,1,Industrial goods,4172.552216083916,2020,AVG2
4848,Skien,Bergen,Sea,LNG,1,Other thermo,589.2574413881775,2020,AVG2
4849,Skien,Bergen,Sea,LNG,1,Wet bulk,10170.772308408272,2020,AVG2
4850,Skien,Bergen,Sea,LNG,1,Dry bulk,8093.2008469852835,2025,AVG2
4851,Skien,Bergen,Sea,LNG,1,Fish,374.9766276156529,2025,AVG2
4852,Skien,Bergen,Sea,LNG,1,General cargo,8167.771374172901,2025,AVG2
4853,Skien,Bergen,Sea,LNG,1,Industrial goods,4743.486194753813,2025,AVG2
4854,Skien,Bergen,Sea,LNG,1,Other thermo,678.9013561970272,2025,AVG2
4855,Skien,Bergen,Sea,LNG,1,Wet bulk,10339.170084921072,2025,AVG2
4856,Skien,Bergen,Sea,LNG,1,Dry bulk,9432.602733748832,2030,AVG2
4857,Skien,Bergen,Sea,LNG,1,Fish,444.8329870569065,2030,AVG2
4858,Skien,Bergen,Sea,LNG,1,General cargo,9595.69090514233,2030,AVG2
4859,Skien,Bergen,Sea,LNG,1,Industrial goods,5399.107657454463,2030,AVG2
4860,Skien,Bergen,Sea,LNG,1,Other thermo,784.2422594662489,2030,AVG2
4861,Skien,Bergen,Sea,LNG,1,Wet bulk,10620.27706693787,2030,AVG2
4862,Skien,Bergen,Sea,LNG,1,Dry bulk,9972.774925480686,2040,AVG2
4863,Skien,Bergen,Sea,LNG,1,Industrial goods,5481.126568724775,2040,AVG2
4864,Skien,Bergen,Sea,LNG,1,Wet bulk,9705.814845987903,2040,AVG2
4865,Skien,Bergen,Sea,LNG,1,Dry bulk,10990.624613614378,2050,AVG2
4866,Skien,Bergen,Sea,LNG,1,Wet bulk,9594.397311020115,2050,AVG2
4867,Bergen,Skien,Sea,Hydrogen,1,Fish,136.43891181825657,2050,AVG2
4868,Bergen,Skien,Sea,Hydrogen,1,General cargo,5907.295975697019,2050,AVG2
4869,Bergen,Skien,Sea,Hydrogen,1,Other thermo,318.20378961731996,2050,AVG2
4870,Skien,Bergen,Sea,Hydrogen,1,General cargo,2408.672405690726,2050,AVG2
4871,Skien,Bergen,Sea,Ammonia,1,Fish,679.7864970628592,2050,AVG2
4872,Skien,Bergen,Sea,Ammonia,1,General cargo,9628.237396777338,2050,AVG2
4873,Skien,Bergen,Sea,Ammonia,1,Other thermo,1122.0410631851269,2050,AVG2
4874,Bergen,Skien,Sea,Biogas,1,Fish,114.38141993717896,2040,AVG2
4875,Bergen,Skien,Sea,Biogas,1,General cargo,5175.24734310477,2040,AVG2
4876,Bergen,Skien,Sea,Biogas,1,Other thermo,268.88169879276734,2040,AVG2
4877,Bergen,Skien,Sea,Biogas,1,Industrial goods,4991.959923863046,2050,AVG2
4878,Skien,Bergen,Sea,Biogas,1,Fish,564.1218984785097,2040,AVG2
4879,Skien,Bergen,Sea,Biogas,1,General cargo,10481.827454203196,2040,AVG2
4880,Skien,Bergen,Sea,Biogas,1,Other thermo,956.1084647825913,2040,AVG2
4881,Skien,Bergen,Sea,Biogas,1,Industrial goods,5832.978110055718,2050,AVG2
4882,Trondheim,Kristiansand,Sea,LNG,1,Dry bulk,14917.89011073521,2020,AVG2
4883,Trondheim,Kristiansand,Sea,LNG,1,Fish,299.7099937157089,2020,AVG2
4884,Trondheim,Kristiansand,Sea,LNG,1,General cargo,663.3361640271595,2020,AVG2
4885,Trondheim,Kristiansand,Sea,LNG,1,Industrial goods,2712.85032115755,2020,AVG2
4886,Trondheim,Kristiansand,Sea,LNG,1,Other thermo,460.34381114384036,2020,AVG2
4887,Trondheim,Kristiansand,Sea,LNG,1,Wet bulk,63.5960374975502,2020,AVG2
4888,Trondheim,Kristiansand,Sea,LNG,1,Dry bulk,17126.504264690804,2025,AVG2
4889,Trondheim,Kristiansand,Sea,LNG,1,Fish,324.9445131692168,2025,AVG2
4890,Trondheim,Kristiansand,Sea,LNG,1,General cargo,764.521141760893,2025,AVG2
4891,Trondheim,Kristiansand,Sea,LNG,1,Industrial goods,3067.992988768044,2025,AVG2
4892,Trondheim,Kristiansand,Sea,LNG,1,Other thermo,535.0672636094774,2025,AVG2
4893,Trondheim,Kristiansand,Sea,LNG,1,Wet bulk,72.5734672871978,2025,AVG2
4894,Trondheim,Kristiansand,Sea,LNG,1,Dry bulk,19674.026266960762,2030,AVG2
4895,Trondheim,Kristiansand,Sea,LNG,1,Fish,352.58847472273845,2030,AVG2
4896,Trondheim,Kristiansand,Sea,LNG,1,General cargo,882.2788429555961,2030,AVG2
4897,Trondheim,Kristiansand,Sea,LNG,1,Industrial goods,3478.320259298964,2030,AVG2
4898,Trondheim,Kristiansand,Sea,LNG,1,Other thermo,621.9958512303699,2030,AVG2
4899,Trondheim,Kristiansand,Sea,LNG,1,Wet bulk,83.43003773632834,2030,AVG2
4900,Trondheim,Kristiansand,Sea,LNG,1,Dry bulk,19984.79204670469,2040,AVG2
4901,Trondheim,Kristiansand,Sea,LNG,1,Wet bulk,90.51592762397226,2040,AVG2
4902,Kristiansand,Trondheim,Sea,LNG,1,Dry bulk,468.31832774423833,2020,AVG2
4903,Kristiansand,Trondheim,Sea,LNG,1,Fish,1.7588267649658265,2020,AVG2
4904,Kristiansand,Trondheim,Sea,LNG,1,General cargo,9529.790434124552,2020,AVG2
4905,Kristiansand,Trondheim,Sea,LNG,1,Industrial goods,2649.167264492817,2020,AVG2
4906,Kristiansand,Trondheim,Sea,LNG,1,Other thermo,135.20866610982424,2020,AVG2
4907,Kristiansand,Trondheim,Sea,LNG,1,Wet bulk,193.80107866197474,2020,AVG2
4908,Kristiansand,Trondheim,Sea,LNG,1,Dry bulk,568.3290670065333,2025,AVG2
4909,Kristiansand,Trondheim,Sea,LNG,1,Fish,1.9863489953058902,2025,AVG2
4910,Kristiansand,Trondheim,Sea,LNG,1,General cargo,11558.496256667488,2025,AVG2
4911,Kristiansand,Trondheim,Sea,LNG,1,Industrial goods,3188.6354212708034,2025,AVG2
4912,Kristiansand,Trondheim,Sea,LNG,1,Other thermo,158.6060830394819,2025,AVG2
4913,Kristiansand,Trondheim,Sea,LNG,1,Wet bulk,193.74876724989088,2025,AVG2
4914,Kristiansand,Trondheim,Sea,LNG,1,Dry bulk,690.5427435303982,2030,AVG2
4915,Kristiansand,Trondheim,Sea,LNG,1,Fish,2.2433035531099548,2030,AVG2
4916,Kristiansand,Trondheim,Sea,LNG,1,General cargo,14072.873453156428,2030,AVG2
4917,Kristiansand,Trondheim,Sea,LNG,1,Industrial goods,3846.5393685129475,2030,AVG2
4918,Kristiansand,Trondheim,Sea,LNG,1,Other thermo,186.36981059325714,2030,AVG2
4919,Kristiansand,Trondheim,Sea,LNG,1,Wet bulk,195.18140758922672,2030,AVG2
4920,Kristiansand,Trondheim,Sea,LNG,1,Dry bulk,767.9483671636661,2040,AVG2
4921,Kristiansand,Trondheim,Sea,LNG,1,Wet bulk,171.80405532247022,2040,AVG2
4922,Trondheim,Kristiansand,Sea,Hydrogen,1,Dry bulk,22668.608093133513,2050,AVG2
4923,Trondheim,Kristiansand,Sea,Hydrogen,1,Fish,407.16085323660246,2050,AVG2
4924,Trondheim,Kristiansand,Sea,Hydrogen,1,General cargo,1200.366131496081,2050,AVG2
4925,Trondheim,Kristiansand,Sea,Hydrogen,1,Industrial goods,3984.646562913059,2050,AVG2
4926,Trondheim,Kristiansand,Sea,Hydrogen,1,Other thermo,914.6157135843721,2050,AVG2
4927,Trondheim,Kristiansand,Sea,Hydrogen,1,Wet bulk,105.98002541116357,2050,AVG2
4928,Kristiansand,Trondheim,Sea,Hydrogen,1,General cargo,17019.256973096788,2040,AVG2
4929,Kristiansand,Trondheim,Sea,Hydrogen,1,Dry bulk,877.8663391060496,2050,AVG2
4930,Kristiansand,Trondheim,Sea,Hydrogen,1,Fish,2.872047449696184,2050,AVG2
4931,Kristiansand,Trondheim,Sea,Hydrogen,1,General cargo,19679.271165653947,2050,AVG2
4932,Kristiansand,Trondheim,Sea,Hydrogen,1,Industrial goods,5868.51588591686,2050,AVG2
4933,Kristiansand,Trondheim,Sea,Hydrogen,1,Other thermo,279.55051004158605,2050,AVG2
4934,Kristiansand,Trondheim,Sea,Hydrogen,1,Wet bulk,161.92966729011508,2050,AVG2
4935,Trondheim,Kristiansand,Sea,Ammonia,1,Fish,371.3064430618296,2040,AVG2
4936,Trondheim,Kristiansand,Sea,Ammonia,1,General cargo,1015.8526094662149,2040,AVG2
4937,Trondheim,Kristiansand,Sea,Ammonia,1,Other thermo,756.6199236802962,2040,AVG2
4938,Kristiansand,Trondheim,Sea,Ammonia,1,Fish,2.6917748024499004,2040,AVG2
4939,Kristiansand,Trondheim,Sea,Ammonia,1,Other thermo,235.85610389104542,2040,AVG2
4940,Trondheim,Kristiansand,Sea,Biogas,1,Industrial goods,3494.285681359285,2040,AVG2
4941,Kristiansand,Trondheim,Sea,Biogas,1,Industrial goods,4943.5363164507135,2040,AVG2
4942,Stavanger,Nord-Sverige,Sea,LNG,1,Dry bulk,1563.3741008960526,2020,AVG22
4943,Stavanger,Nord-Sverige,Sea,LNG,1,General cargo,1.7396126966299414,2020,AVG22
4944,Stavanger,Nord-Sverige,Sea,LNG,1,Industrial goods,2308.988007499665,2020,AVG22
4945,Stavanger,Nord-Sverige,Sea,LNG,1,Dry bulk,1908.5949793233556,2025,AVG22
4946,Stavanger,Nord-Sverige,Sea,LNG,1,General cargo,2.0767207100521485,2025,AVG22
4947,Stavanger,Nord-Sverige,Sea,LNG,1,Industrial goods,2740.72711003483,2025,AVG22
4948,Stavanger,Nord-Sverige,Sea,LNG,1,Dry bulk,2331.1763263947073,2030,AVG22
4949,Stavanger,Nord-Sverige,Sea,LNG,1,General cargo,2.479598614106601,2030,AVG22
4950,Stavanger,Nord-Sverige,Sea,LNG,1,Industrial goods,3253.1941458109713,2030,AVG22
4951,Stavanger,Nord-Sverige,Sea,LNG,1,Dry bulk,2754.0115426108587,2040,AVG22
4952,Nord-Sverige,Stavanger,Sea,LNG,1,General cargo,124.76504988308368,2020,AVG22
4953,Nord-Sverige,Stavanger,Sea,LNG,1,Industrial goods,11.732262945776355,2020,AVG22
4954,Nord-Sverige,Stavanger,Sea,LNG,1,Wet bulk,0.8355602527426468,2020,AVG22
4955,Nord-Sverige,Stavanger,Sea,LNG,1,General cargo,147.606312644474,2025,AVG22
4956,Nord-Sverige,Stavanger,Sea,LNG,1,Industrial goods,13.374651929507438,2025,AVG22
4957,Nord-Sverige,Stavanger,Sea,LNG,1,Wet bulk,0.9325294009855394,2025,AVG22
4958,Nord-Sverige,Stavanger,Sea,LNG,1,General cargo,174.63525287182816,2030,AVG22
4959,Nord-Sverige,Stavanger,Sea,LNG,1,Industrial goods,15.256676533597659,2030,AVG22
4960,Nord-Sverige,Stavanger,Sea,LNG,1,Wet bulk,1.0407916544298674,2030,AVG22
4961,Nord-Sverige,Stavanger,Sea,LNG,1,Wet bulk,1.1031073904275142,2040,AVG22
4962,Stavanger,Nord-Sverige,Sea,Hydrogen,1,Dry bulk,3479.979143556839,2050,AVG22
4963,Stavanger,Nord-Sverige,Sea,Hydrogen,1,General cargo,3.8587643945659234,2050,AVG22
4964,Nord-Sverige,Stavanger,Sea,Hydrogen,1,General cargo,237.36303098370666,2050,AVG22
4965,Nord-Sverige,Stavanger,Sea,Hydrogen,1,Industrial goods,18.918275078015704,2050,AVG22
4966,Nord-Sverige,Stavanger,Sea,Hydrogen,1,Wet bulk,1.1738114331086422,2050,AVG22
4967,Stavanger,Nord-Sverige,Sea,Ammonia,1,General cargo,3.053780303034103,2040,AVG22
4968,Stavanger,Nord-Sverige,Sea,Ammonia,1,Industrial goods,4983.483441217702,2050,AVG22
4969,Nord-Sverige,Stavanger,Sea,Ammonia,1,General cargo,209.96305691313785,2040,AVG22
4970,Stavanger,Nord-Sverige,Sea,Biogas,1,Industrial goods,3970.0053385066767,2040,AVG22
4971,Nord-Sverige,Stavanger,Sea,Biogas,1,Industrial goods,15.89538685541142,2040,AVG22
4972,Trondheim,Europa,Sea,LNG,1,Dry bulk,16917.121318781035,2020,AVG22
4973,Trondheim,Europa,Sea,LNG,1,Fish,3294.4605517155965,2020,AVG22
4974,Trondheim,Europa,Sea,LNG,1,General cargo,1863.718173930066,2020,AVG22
4975,Trondheim,Europa,Sea,LNG,1,Industrial goods,36058.79114327923,2020,AVG22
4976,Trondheim,Europa,Sea,LNG,1,Other thermo,94.41386251098812,2020,AVG22
4977,Trondheim,Europa,Sea,LNG,1,Timber,209.30953061459766,2020,AVG22
4978,Trondheim,Europa,Sea,LNG,1,Wet bulk,4739.609298291225,2020,AVG22
4979,Trondheim,Europa,Sea,LNG,1,Dry bulk,19242.731929114572,2025,AVG22
4980,Trondheim,Europa,Sea,LNG,1,Fish,3845.6762892830516,2025,AVG22
4981,Trondheim,Europa,Sea,LNG,1,General cargo,2164.721981739698,2025,AVG22
4982,Trondheim,Europa,Sea,LNG,1,Industrial goods,42164.03354448873,2025,AVG22
4983,Trondheim,Europa,Sea,LNG,1,Other thermo,110.9814400926305,2025,AVG22
4984,Trondheim,Europa,Sea,LNG,1,Timber,244.29826087277567,2025,AVG22
4985,Trondheim,Europa,Sea,LNG,1,Wet bulk,5555.047984804344,2025,AVG22
4986,Trondheim,Europa,Sea,LNG,1,Dry bulk,21918.568490643174,2030,AVG22
4987,Trondheim,Europa,Sea,LNG,1,Fish,4492.228773497536,2030,AVG22
4988,Trondheim,Europa,Sea,LNG,1,General cargo,2521.491898915944,2030,AVG22
4989,Trondheim,Europa,Sea,LNG,1,Industrial goods,49306.27005299645,2030,AVG22
4990,Trondheim,Europa,Sea,LNG,1,Other thermo,130.45666342286668,2030,AVG22
4991,Trondheim,Europa,Sea,LNG,1,Timber,285.136171778947,2030,AVG22
4992,Trondheim,Europa,Sea,LNG,1,Wet bulk,6512.160502441413,2030,AVG22
4993,Trondheim,Europa,Sea,LNG,1,Dry bulk,24522.22280202144,2040,AVG22
4994,Trondheim,Europa,Sea,LNG,1,Industrial goods,59061.36531391785,2040,AVG22
4995,Trondheim,Europa,Sea,LNG,1,Timber,340.21839833618856,2040,AVG22
4996,Trondheim,Europa,Sea,LNG,1,Wet bulk,7835.093408762794,2040,AVG22
4997,Europa,Trondheim,Sea,LNG,1,Dry bulk,9727.801173068052,2020,AVG22
4998,Europa,Trondheim,Sea,LNG,1,Fish,122.01290518341973,2020,AVG22
4999,Europa,Trondheim,Sea,LNG,1,General cargo,5540.397311276669,2020,AVG22
5000,Europa,Trondheim,Sea,LNG,1,Industrial goods,19810.141949492314,2020,AVG22
5001,Europa,Trondheim,Sea,LNG,1,Other thermo,706.294840988271,2020,AVG22
5002,Europa,Trondheim,Sea,LNG,1,Timber,11119.981809672232,2020,AVG22
5003,Europa,Trondheim,Sea,LNG,1,Wet bulk,1774.5887677990486,2020,AVG22
5004,Europa,Trondheim,Sea,LNG,1,Dry bulk,9633.917860069147,2025,AVG22
5005,Europa,Trondheim,Sea,LNG,1,Fish,126.35262678776876,2025,AVG22
5006,Europa,Trondheim,Sea,LNG,1,General cargo,6437.224822888257,2025,AVG22
5007,Europa,Trondheim,Sea,LNG,1,Industrial goods,23120.204496179213,2025,AVG22
5008,Europa,Trondheim,Sea,LNG,1,Other thermo,809.8319979621804,2025,AVG22
5009,Europa,Trondheim,Sea,LNG,1,Timber,12646.592893946323,2025,AVG22
5010,Europa,Trondheim,Sea,LNG,1,Wet bulk,1831.3082300164936,2025,AVG22
5011,Europa,Trondheim,Sea,LNG,1,Dry bulk,9590.874140041933,2030,AVG22
5012,Europa,Trondheim,Sea,LNG,1,Fish,131.38679873731138,2030,AVG22
5013,Europa,Trondheim,Sea,LNG,1,General cargo,7492.93276301683,2030,AVG22
5014,Europa,Trondheim,Sea,LNG,1,Industrial goods,27008.512156235756,2030,AVG22
5015,Europa,Trondheim,Sea,LNG,1,Other thermo,928.8398009017125,2030,AVG22
5016,Europa,Trondheim,Sea,LNG,1,Timber,14436.604669010787,2030,AVG22
5017,Europa,Trondheim,Sea,LNG,1,Wet bulk,1914.9666695598714,2030,AVG22
5018,Europa,Trondheim,Sea,LNG,1,Dry bulk,8544.422281194147,2040,AVG22
5019,Europa,Trondheim,Sea,LNG,1,Industrial goods,32056.310955936744,2040,AVG22
5020,Europa,Trondheim,Sea,LNG,1,Timber,17171.34247418394,2040,AVG22
5021,Europa,Trondheim,Sea,LNG,1,Wet bulk,1906.9271288945029,2040,AVG22
5022,Trondheim,Europa,Sea,Hydrogen,1,Other thermo,194.90158884823796,2050,AVG22
5023,Trondheim,Europa,Sea,Hydrogen,1,Timber,419.5932681135347,2050,AVG22
5024,Europa,Trondheim,Sea,Hydrogen,1,General cargo,6905.503363437858,2040,AVG22
5025,Europa,Trondheim,Sea,Hydrogen,1,Fish,128.41958680920004,2050,AVG22
5026,Europa,Trondheim,Sea,Hydrogen,1,Industrial goods,36359.69278713196,2050,AVG22
5027,Europa,Trondheim,Sea,Hydrogen,1,Other thermo,1211.161854475865,2050,AVG22
5028,Trondheim,Europa,Sea,Ammonia,1,Fish,6600.58728169506,2050,AVG22
5029,Trondheim,Europa,Sea,Ammonia,1,General cargo,3666.5467395070486,2050,AVG22
5030,Trondheim,Europa,Sea,Ammonia,1,Industrial goods,72960.37033133957,2050,AVG22
5031,Europa,Trondheim,Sea,Ammonia,1,General cargo,9936.648933337518,2050,AVG22
5032,Europa,Trondheim,Sea,Ammonia,1,Timber,17646.402970933206,2050,AVG22
5033,Trondheim,Europa,Sea,Biogas,1,Fish,5372.463416964691,2040,AVG22
5034,Trondheim,Europa,Sea,Biogas,1,General cargo,2992.4287624418002,2040,AVG22
5035,Trondheim,Europa,Sea,Biogas,1,Other thermo,157.1448564009997,2040,AVG22
5036,Trondheim,Europa,Sea,Biogas,1,Dry bulk,28443.546896050113,2050,AVG22
5037,Trondheim,Europa,Sea,Biogas,1,Wet bulk,9709.437543616128,2050,AVG22
5038,Europa,Trondheim,Sea,Biogas,1,Fish,131.78420461865448,2040,AVG22
5039,Europa,Trondheim,Sea,Biogas,1,General cargo,2005.7294811619518,2040,AVG22
5040,Europa,Trondheim,Sea,Biogas,1,Other thermo,1117.67372198658,2040,AVG22
5041,Europa,Trondheim,Sea,Biogas,1,Dry bulk,8559.748988233043,2050,AVG22
5042,Europa,Trondheim,Sea,Biogas,1,Wet bulk,1895.27877672422,2050,AVG22
5043,Kontinentalsokkelen,Verden,Sea,LNG,1,Wet bulk,764265.4419000237,2020,AVG22
5044,Kontinentalsokkelen,Verden,Sea,LNG,1,Wet bulk,757780.8864916919,2025,AVG22
5045,Kontinentalsokkelen,Verden,Sea,Hydrogen,1,Wet bulk,700161.3499696336,2040,AVG22
5046,Kontinentalsokkelen,Verden,Sea,Hydrogen,1,Wet bulk,506573.92268326465,2050,AVG22
5047,Kontinentalsokkelen,Verden,Sea,Ammonia,1,Wet bulk,281967.3513901342,2050,AVG22
5048,Kontinentalsokkelen,Verden,Sea,Biogas,1,Wet bulk,751351.3505262631,2030,AVG22
5049,Oslo,Sør-Sverige,Rail,Electric train (CL),1,Dry bulk,14122.811950192596,2020,AVG22
5050,Oslo,Sør-Sverige,Rail,Electric train (CL),1,Fish,46.24929796691766,2020,AVG22
5051,Oslo,Sør-Sverige,Rail,Electric train (CL),1,Industrial goods,62.64943738203062,2020,AVG22
5052,Oslo,Sør-Sverige,Rail,Electric train (CL),1,Other thermo,176.69150706737244,2020,AVG22
5053,Oslo,Sør-Sverige,Rail,Electric train (CL),1,Dry bulk,13416.223919100008,2025,AVG22
5054,Oslo,Sør-Sverige,Rail,Electric train (CL),1,Dry bulk,14364.667762447561,2030,AVG22
5055,Oslo,Sør-Sverige,Rail,Electric train (CL),1,Dry bulk,17120.77792777706,2040,AVG22
5056,Oslo,Sør-Sverige,Rail,Electric train (CL),1,Dry bulk,21503.35290171799,2050,AVG22
5057,Sør-Sverige,Oslo,Rail,Electric train (CL),1,Dry bulk,24674.484509911206,2020,AVG22
5058,Sør-Sverige,Oslo,Rail,Electric train (CL),1,Fish,133.08645130448022,2020,AVG22
5059,Sør-Sverige,Oslo,Rail,Electric train (CL),1,Other thermo,1034.0268461753956,2020,AVG22
5060,Sør-Sverige,Oslo,Rail,Electric train (CL),1,Dry bulk,26833.776080899992,2025,AVG22
5061,Sør-Sverige,Oslo,Rail,Electric train (CL),1,Dry bulk,25885.332237552437,2030,AVG22
5062,Sør-Sverige,Oslo,Rail,Electric train (CL),1,Dry bulk,23129.22207222294,2040,AVG22
5063,Sør-Sverige,Oslo,Rail,Electric train (CL),1,Dry bulk,18746.64709828201,2050,AVG22
5064,Bergen,Stavanger,Sea,LNG,1,Dry bulk,3209.8507912882933,2040,AVG22
5065,Bergen,Stavanger,Sea,LNG,1,Fish,258.5850348363524,2040,AVG22
5066,Bergen,Stavanger,Sea,LNG,1,General cargo,2902.218161415006,2040,AVG22
5067,Bergen,Stavanger,Sea,LNG,1,Industrial goods,4119.048475921318,2040,AVG22
5068,Bergen,Stavanger,Sea,LNG,1,Timber,86.73869493451456,2040,AVG22
